"PC1","PC2","name","gender","decade"
2.34657520594704,0.492065735724248,"Julius","male","1870s"
-4.34508541522808,-9.48495214466113,"Warren","male","1870s"
4.37577777867083,2.97511025686359,"Leroy","male","1870s"
4.04611896490725,2.78406565321876,"Clifford","male","1870s"
4.66492244350793,3.36361767595549,"Eddie","male","1870s"
3.21989184114446,1.60534041009082,"Sidney","male","1870s"
2.18293152749509,-0.186794203194792,"Milton","male","1870s"
2.73746681567837,0.876264738926236,"Leon","male","1870s"
0.830575401447042,-2.65440886684268,"Alex","male","1870s"
4.25288501133755,3.12434733958878,"Lester","male","1870s"
4.59190844501935,3.08992668018307,"Emil","male","1870s"
-4.13987928028064,-3.74973185880581,"Dan","male","1870s"
2.71244724019646,-0.162573043310258,"Willis","male","1870s"
3.56058594057557,1.65287160637137,"Everett","male","1870s"
3.96087307700355,3.14867842970708,"Dave","male","1870s"
4.09927840809961,2.93267239634714,"Leslie","androgynous","1870s"
4.4992603622782,3.00187875876407,"Rufus","male","1870s"
4.64916131839124,3.37193808131284,"Alvin","male","1870s"
-1.88551838109835,-7.93112539743831,"Perry","male","1870s"
2.4352785351867,-0.208713578027684,"Lloyd","male","1870s"
0.459094982055702,0.423983753840937,"Victor","male","1870s"
4.16249509285778,2.37774151497152,"Calvin","male","1870s"
-1.40323021848413,-5.98091953299349,"Harrison","male","1870s"
3.84871153134844,2.48398995114603,"Norman","male","1870s"
3.97755609456766,2.21212124737021,"Wesley","male","1870s"
4.36645309388797,3.77286418354092,"Jess","male","1870s"
4.58531789502405,3.17160243792093,"Percy","male","1870s"
2.79940276390482,0.813208809835906,"Amos","male","1870s"
2.91003329000364,0.0334992432083284,"Dennis","male","1870s"
3.66395604885761,2.35610057062394,"Jerry","male","1870s"
2.30263145743956,-0.287765071994867,"Nathan","male","1870s"
-11.9829365300867,-18.3447839289331,"Franklin","male","1870s"
4.53861993471033,2.79640959861072,"Alonzo","male","1870s"
3.28523150023848,1.36202263235017,"Matthew","male","1870s"
2.57664992316005,1.84136825756246,"Mack","male","1870s"
